"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score"
15224,359,5,871.36,2,3,2,232
15225,235,1,409.4,2,1,2,212
15226,311,1,154.41,2,1,1,211
15227,37,9,2488.49,3,4,4,344
15228,67,6,5580.27,3,3,4,334
15229,587,1,160.5,1,1,1,111
15230,240,2,429.6,2,2,2,222
15231,622,1,250.26,1,1,1,111
15232,114,2,612.06,2,2,2,222
15233,402,1,59.4,1,1,1,111
15234,277,1,197,2,1,1,211
15235,218,16,2937.81,2,4,4,244
15236,299,1,321.05,2,1,1,211
15237,2,4,1412.32,4,3,3,433
15238,30,3,1071.99,3,2,3,323
15239,11,2,780.59,4,2,2,422
15240,45,12,4459.98,3,4,4,344
15241,67,11,3050.16,3,4,4,344
15242,423,1,302.04,1,1,1,111
15243,75,2,927.28,3,2,3,323
15244,66,3,912.08,3,2,3,323
15245,135,8,4610.84,2,4,4,244
15246,239,3,780.4,2,2,2,222
15247,123,3,976.06,2,2,3,223
15248,412,3,1893.93,1,2,3,123
15249,32,18,9266,3,4,4,344
15250,641,1,60,1,1,1,111
15251,10,21,20324.54,4,4,4,444
15252,37,5,2103.41,3,3,3,333
15253,17,8,2055.09,4,4,3,443
15254,128,3,1088.35,2,2,3,223
15255,67,9,3729.42,3,4,4,344
15256,149,2,170.4,2,2,1,221
15257,284,2,685.9,2,2,2,222
15258,169,2,623.16,2,2,2,222
15259,513,4,1182.38,1,3,3,133
15260,101,25,9188.23,2,4,4,244
15261,136,4,1508,2,3,3,233
15262,324,3,418.82,2,2,2,222
15263,107,1,156.51,2,1,1,211
15264,65,2,848.4,3,2,2,322
15265,152,4,3345.64,2,3,4,234
15266,339,5,852.21,2,3,2,232
15267,23,5,1717.36,4,3,3,433
15268,479,3,961.9,1,2,3,123
15269,24,3,1225.36,4,2,3,423
15270,16,21,8524.86,4,4,4,444
15271,8,24,4709.54,4,4,4,444
15272,58,6,2085.48,3,3,3,333
15273,600,1,228.96,1,1,1,111
15274,5,2,716.57,4,2,2,422
15275,38,1,615.14,3,1,2,312
15276,67,4,649.53,3,3,2,332
15277,47,2,476.34,3,2,2,322
15278,562,4,496.16,1,3,2,132
15279,355,5,1580.54,2,3,3,233
15280,173,3,406.22,2,2,2,222
15281,59,16,8543.56999999999,3,4,4,344
15282,571,1,348.59,1,1,2,112
15283,391,3,148.33,1,2,1,121
15284,501,1,24.75,1,1,1,111
15285,408,1,94.92,1,1,1,111
15286,50,1,240.55,3,1,1,311
15287,23,5,856.03,4,3,2,432
15288,44,10,3883.13,3,4,4,344
15289,30,5,1593.09,3,3,3,333
15290,5,26,10496.28,4,4,4,444
15291,26,40,13846.56,4,4,4,444
15292,202,1,180.94,2,1,1,211
15293,666,1,247.5,1,1,1,111
15294,411,1,233.35,1,1,1,111
15295,655,1,217.24,1,1,1,111
15296,51,12,10342.83,3,4,4,344
15297,11,3,641.94,4,2,2,422
15298,3,23,9459.36999999999,4,4,4,444
15299,68,10,7991.54,3,4,4,344
15300,65,1,496.44,3,1,2,312
15301,51,17,7603.44,3,4,4,344
15302,731,1,308,1,1,1,111
15303,291,3,1224.18,2,2,3,223
15304,61,9,919.55,3,4,3,343
15305,556,1,93.6,1,1,1,111
15306,65,9,3484.73,3,4,4,344
15307,96,1,205.3,3,1,1,311
15308,275,1,310.47,2,1,1,211
15309,611,4,797.96,1,3,2,132
15310,479,1,1634.64,1,1,3,113
15311,1,208,116771.159999999,4,4,4,444
15312,76,12,2930.19,3,4,4,344
15313,111,1,52,2,1,1,211
15314,200,3,820.45,2,2,2,222
15315,65,2,570.5,3,2,2,322
15316,327,1,165,2,1,1,211
15317,678,1,129.75,1,1,1,111
15318,4,1,312.62,4,1,1,411
15319,284,1,204.5,2,1,1,211
15320,45,1,267.13,3,1,1,311
15321,71,12,6709.72999999999,3,4,4,344
15322,86,2,1390.86,3,2,3,323
15323,563,3,434.6,1,2,2,122
15324,702,1,140.22,1,1,1,111
15325,104,8,1602.01,2,4,3,243
15326,334,5,1700.52,2,3,3,233
15327,53,1,208.75,3,1,1,311
15328,408,1,107.24,1,1,1,111
15329,40,11,2984.33,3,4,4,344
15330,33,2,714.96,3,2,2,322
15331,500,3,767.91,1,2,2,122
15332,367,6,6553.74,2,3,4,234
15333,209,1,1028.56,2,1,3,213
15334,157,3,351.67,2,2,2,222
15335,54,1,173.97,3,1,1,311
15336,402,1,240.5,1,1,1,111
15337,412,1,373.02,1,1,2,112
15338,678,1,283.43,1,1,1,111
15339,67,7,1827.84,3,4,3,343
15340,562,1,105.5,1,1,1,111
15341,81,2,2402.72,3,2,4,324
15342,130,1,406.09,2,1,2,212
15343,88,1,364.5,3,1,2,312
15344,1,3,563.94,4,2,2,422
15345,46,1,393.54,3,1,2,312
15346,333,3,596.12,2,2,2,222
15347,367,4,1363.6,2,3,3,233
15348,73,1,158.04,3,1,1,311
15349,159,2,473.81,2,2,2,222
15350,374,2,663.25,2,2,2,222
15351,13,10,3738.29,4,4,4,444
15352,549,1,114.95,1,1,1,111
15353,255,7,3175.95,2,4,4,244
15354,604,3,284.4,1,2,1,121
15355,30,2,277.05,3,2,1,321
15356,32,13,3464.95,3,4,4,344
15358,5,42,17050.41,4,4,4,444
15359,663,8,181.35,1,4,1,141
15360,40,1,427.93,3,1,2,312
15361,362,4,689.07,2,3,2,232
15362,449,2,613.08,1,2,2,122
15363,373,2,1004.11,2,2,3,223
15364,96,2,913.19,3,2,3,323
15365,26,13,4557.13,4,4,4,444
15366,76,7,2389.08,3,4,4,344
15367,58,11,5081.33,3,4,4,344
15368,22,2,722.74,4,2,2,422
15369,493,11,6251.26,1,4,4,144
15370,41,8,3739.01,3,4,4,344
15371,663,1,59.4,1,1,1,111
15372,138,8,6017.06,2,4,4,244
15373,9,17,3421.39,4,4,4,444
15374,129,2,307.32,2,2,1,221
15375,691,1,60.96,1,1,1,111
15376,41,3,1233.36,3,2,3,323
15377,383,4,1211.75,1,3,3,133
15378,463,2,246.5,1,2,1,121
15379,170,8,4877.84,2,4,4,244
15380,9,11,3479.06,4,4,4,444
15381,214,5,1890.57,2,3,3,233
15382,15,12,13733.55,4,4,4,444
15384,170,4,2027.79,2,3,3,233
15385,41,3,942.08,3,2,3,323
15386,187,1,394.14,2,1,2,212
15387,493,1,468.65,1,1,2,112
15388,271,1,140.54,2,1,1,211
15389,173,5,2733.8,2,3,4,234
15390,397,2,1216.66,1,2,3,123
15391,585,1,289.87,1,1,1,111
15392,5,7,2911.62,4,4,4,444
15393,17,5,891.34,4,3,2,432
15394,10,11,5286.8,4,4,4,444
15395,326,1,107.45,2,1,1,211
15396,113,2,796.38,2,2,2,222
15397,290,1,94,2,1,1,211
15398,17,2,1345.53,4,2,3,423
15399,2,3,815.77,4,2,2,422
15400,93,8,1302.3,3,4,3,343
15401,453,2,216.95,1,2,1,121
15402,149,6,1830.54,2,3,3,233
15403,492,2,170.88,1,2,1,121
15404,376,1,257.06,2,1,1,211
15405,190,2,659.84,2,2,2,222
15406,32,4,975.87,3,3,3,333
15407,34,4,1056.44,3,3,3,333
15408,265,1,267.18,2,1,1,211
15409,722,1,131.25,1,1,1,111
15410,85,10,4685.72,3,4,4,344
15411,27,4,1358.88,3,3,3,333
15412,172,1,190.53,2,1,1,211
15413,692,5,6798.72,1,3,4,134
15414,10,3,774.9,4,2,2,422
15415,314,1,572.81,2,1,2,212
15416,65,7,4572.82,3,4,4,344
15417,86,1,508.8,3,1,2,312
15418,426,2,452.32,1,2,2,122
15419,25,1,135.86,4,1,1,411
15420,435,6,743,1,3,2,132
15421,59,10,3805.34,3,4,4,344
15422,324,7,1619.97,2,4,3,243
15423,39,3,266.89,3,2,1,321
15424,255,3,597.78,2,2,2,222
15425,401,4,1944.57,1,3,3,133
15426,20,9,2615.39,4,4,4,444
15427,34,3,1483.14,3,2,3,323
15428,16,4,762.75,4,3,2,432
15429,27,2,397.35,3,2,2,322
15430,468,2,954.75,1,2,3,123
15431,503,1,153.24,1,1,1,111
15432,24,2,320.76,4,2,1,421
15433,214,2,533.3,2,2,2,222
15434,9,11,2567.06,4,4,4,444
15435,23,1,149.29,4,1,1,411
15436,13,3,1122.53,4,2,3,423
15437,263,2,393.45,2,2,2,222
15438,132,1,156.58,2,1,1,211
15439,405,4,1269.05,1,3,3,133
15440,55,3,383.68,3,2,2,322
15441,397,3,1254.21,1,2,3,123
15442,249,1,594,2,1,2,212
15443,2,14,5175.92999999999,4,4,4,444
15444,10,2,1418.26,4,2,3,423
15445,265,2,284.5,2,2,1,221
15446,377,3,406.95,2,2,2,222
15447,331,5,492.88,2,3,2,232
15448,313,2,788.81,2,2,2,222
15449,27,3,974.52,3,2,3,323
15450,31,1,429.84,3,1,2,312
15451,435,2,233.21,1,2,1,121
15452,30,6,1799.11,3,3,3,333
15453,2,7,1388.37,4,4,3,443
15454,363,2,307.69,2,2,1,221
15455,598,1,38.25,1,1,1,111
15456,284,10,2119.27,2,4,3,243
15457,263,1,237.07,2,1,1,211
15458,26,2,370.44,4,2,2,422
15459,418,2,202.83,1,2,1,121
15460,355,1,216.76,2,1,1,211
15461,461,2,429.7,1,2,2,122
15462,95,4,737.05,3,3,2,332
15463,30,1,126.14,3,1,1,311
15464,339,1,1048.85,2,1,3,213
15465,20,32,12655.65,4,4,4,444
15466,86,4,1571.01,3,3,3,333
15467,10,3,524.88,4,2,2,422
15468,52,3,1430.48,3,2,3,323
15469,51,3,874.25,3,2,2,322
15470,576,1,63.42,1,1,1,111
15471,3,3,1316.56,4,2,3,423
15472,114,1,371.56,2,1,2,212
15473,15,8,2046,4,4,3,443
15474,596,1,163.1,1,1,1,111
15475,78,1,454.11,3,1,2,312
15476,381,4,2209.98,1,3,3,133
15477,650,1,368.4,1,1,2,112
15478,41,3,2024.98,3,2,3,323
15479,734,1,147.4,1,1,1,111
15480,117,5,6279,2,3,4,234
15481,402,1,1993.34,1,1,3,113
15482,16,19,14592.56,4,4,4,444
15483,162,10,862.2,2,4,2,242
15484,2,6,4656,4,3,4,434
15485,31,7,5771.51,3,4,4,344
15486,528,1,102,1,1,1,111
15487,680,1,231.32,1,1,1,111
15488,93,5,431.92,3,3,2,332
15489,23,8,2419.61,4,4,4,444
15490,431,1,217.6,1,1,1,111
15491,96,6,3100.09,3,3,4,334
15492,29,2,659.46,3,2,2,322
15493,33,9,4314.97999999999,3,4,4,344
15494,22,5,3780.05,4,3,4,434
15495,380,1,246.5,2,1,1,211
15496,632,1,146.14,1,1,1,111
15497,18,9,8657.38999999999,4,4,4,444
15498,3,44,26039.58,4,4,4,444
15499,724,1,161.6,1,1,1,111
15500,9,4,1131.56,4,3,3,433
15501,405,2,402.5,1,2,2,122
15502,16,14,13993.47,4,4,4,444
15503,363,2,267.15,2,2,1,221
15504,82,4,423.85,3,3,2,332
15505,53,5,3610.96,3,3,4,334
15506,23,6,2040.03,4,3,3,433
15507,172,1,492.36,2,1,2,212
15508,190,6,1000.27,2,3,3,233
15509,381,1,166.51,1,1,1,111
15510,331,1,250,2,1,1,211
15511,12,5,909.23,4,3,3,433
15512,156,4,331.58,2,3,1,231
15513,34,35,27750.55,3,4,4,344
15514,13,18,6598.55,4,4,4,444
15515,388,1,171.81,1,1,1,111
15516,45,3,62.43,3,2,1,321
15517,234,1,267.03,2,1,1,211
15518,65,15,4218.93999999999,3,4,4,344
15519,384,2,344.61,1,2,1,121
15520,2,1,343.5,4,1,1,411
15521,41,16,7106.68999999999,3,4,4,344
15522,33,2,398.84,3,2,2,322
15523,85,16,17359.99,3,4,4,344
15524,25,2,591.4,4,2,2,422
15525,3,4,1295.7,4,3,3,433
15526,34,2,148.44,3,2,1,321
15527,19,23,5575.64,4,4,4,444
15528,255,1,229.33,2,1,1,211
15529,23,12,5111.94999999999,4,4,4,444
15530,22,5,1813.72,4,3,3,433
15531,9,2,2007.44,4,2,3,423
15532,26,10,3771.89999999999,4,4,4,444
15533,20,3,807.57,4,2,2,422
15534,726,1,162.25,1,1,1,111
15535,174,6,1087.82,2,3,3,233
15536,410,1,259.09,1,1,1,111
15537,164,1,110.92,2,1,1,211
15538,538,6,3358.4,1,3,4,134
15539,8,1,538.46,4,1,2,412
15540,12,2,460.68,4,2,2,422
15541,115,1,85.13,2,1,1,211
15542,513,3,918.450000000001,1,2,3,123
15543,289,2,242.84,2,2,1,221
15544,10,20,8162.43000000001,4,4,4,444
15545,55,2,428.05,3,2,2,322
15546,607,2,1079.1,1,2,3,123
15547,8,26,10154.39,4,4,4,444
15548,596,1,158.09,1,1,1,111
15549,78,8,2345.96,3,4,4,344
15550,5,12,2218.8,4,4,3,443
15551,37,7,1710.08,3,4,3,343
15552,218,2,252.52,2,2,1,221
15553,61,1,437.23,3,1,2,312
15554,278,1,217.2,2,1,1,211
15555,13,36,12112.3500000001,4,4,4,444
15556,25,1,279.77,4,1,1,411
15557,29,1,473.65,3,1,2,312
15558,640,1,214.13,1,1,1,111
15559,569,1,1109.4,1,1,3,113
15560,398,2,153.52,1,2,1,121
15561,12,8,1934.39,4,4,3,443
15562,352,3,673.38,2,2,2,222
15563,23,7,2867,4,4,4,444
15564,464,2,70.74,1,2,1,121
15565,51,2,173.16,3,2,1,321
15566,393,2,227.87,1,2,1,121
15567,19,1,186.01,4,1,1,411
15568,3,3,758.29,4,2,2,422
15569,104,10,3586.35,2,4,4,244
15570,8,25,9311.03999999999,4,4,4,444
15571,12,14,4051.63,4,4,4,444
15572,5,10,4068.67,4,4,4,444
15573,32,5,1207.18,3,3,3,333
15574,178,6,1518.7,2,3,3,233
15575,620,1,30.1,1,1,1,111
15576,38,1,940.67,3,1,3,313
15577,152,5,397.98,2,3,2,232
15578,163,1,127.1,2,1,1,211
15579,69,5,1302.5,3,3,3,333
15580,377,8,1381.19,2,4,3,243
15581,121,38,7794.58999999999,2,4,4,244
15582,25,3,682.91,4,2,2,422
15583,377,1,107.86,2,1,1,211
15584,24,6,1277.5,4,3,3,433
15585,177,1,455.3,2,1,2,212
15586,593,3,1139.1,1,2,3,123
15587,51,7,1522.08,3,4,3,343
15588,678,1,579.6,1,1,2,112
15589,256,3,478.53,2,2,2,222
15590,383,5,1496.6,1,3,3,133
15591,583,3,217.9,1,2,1,121
15592,47,1,388.58,3,1,2,312
15593,71,1,199.8,3,1,1,311
15594,16,5,1771.78,4,3,3,433
15595,488,1,357.6,1,1,2,112
15596,101,9,3130.04,2,4,4,244
15597,36,2,563.37,3,2,2,322
15598,54,2,548.02,3,2,2,322
15599,27,3,1250.06,3,2,3,323
15600,429,4,1199.31,1,3,3,133
15601,12,30,14960.12,4,4,4,444
15602,9,16,3230.51,4,4,4,444
15603,79,2,88.48,3,2,1,321
15604,53,1,216.39,3,1,1,311
15605,37,9,1936.8,3,4,3,343
15606,62,17,5230.99,3,4,4,344
15607,337,9,1708.97,2,4,3,243
15608,29,5,1785.98,3,3,3,333
15609,185,1,298.48,2,1,1,211
15610,52,1,112.46,3,1,1,311
15611,10,26,2997.28,4,4,4,444
15612,37,2,195.15,3,2,1,321
15613,611,1,433.72,1,1,2,112
15614,438,4,3147.36,1,3,4,134
15615,11,47,21373.9699999999,4,4,4,444
15616,439,1,317.11,1,1,1,111
15617,397,3,828.55,1,2,2,122
15618,33,4,776.851,3,3,2,332
15619,11,1,336.4,4,1,1,411
15620,57,4,1942.36,3,3,3,333
15621,5,4,1293.03,4,3,3,433
15622,44,17,7852.60999999999,3,4,4,344
15623,142,8,2437.05,2,4,4,244
15624,117,4,588.13,2,3,2,232
15625,104,9,3236.4,2,4,4,244
15626,75,3,1067.52,3,2,3,323
15627,458,2,566.9,1,2,2,122
15628,5,17,5652.26,4,4,4,444
15629,451,4,2240.9,1,3,3,133
15630,46,3,1481.4,3,2,3,323
15631,643,1,596.67,1,1,2,112
15632,16,8,3285.31,4,4,4,444
15633,510,13,4352.46,1,4,4,144
15634,18,2,554.65,4,2,2,422
15635,396,1,100.35,1,1,1,111
15636,90,4,1444.58,3,3,3,333
15637,53,5,797.59,3,3,2,332
15638,379,6,2265.2,2,3,3,233
15639,135,3,1065.08,2,2,3,223
15640,5,29,23957.58,4,4,4,444
15641,106,12,5345.55,2,4,4,244
15642,730,1,105.78,1,1,1,111
15643,192,3,664,2,2,2,222
15644,167,4,813,2,3,2,232
15645,19,3,1055.17,4,2,3,423
15646,158,5,974.61,2,3,3,233
15647,416,1,169,1,1,1,111
15648,205,2,657.35,2,2,2,222
15649,337,4,2170.35,2,3,3,233
15650,522,2,553.88,1,2,2,122
15651,37,5,1259.06,3,3,3,333
15652,92,5,1420.34,3,3,3,333
15653,93,2,877.44,3,2,2,322
15654,10,2,922.53,4,2,3,423
15655,244,1,560.67,2,1,2,212
15656,46,4,748.5,3,3,2,332
15657,23,1,30,4,1,1,411
15658,191,8,2423.47,2,4,4,244
15659,44,3,532.49,3,2,2,322
15660,26,15,2812.99,4,4,4,444
15661,318,8,1215.95,2,4,3,243
15662,662,2,283.73,1,2,1,121
15663,107,1,138.14,2,1,1,211
15664,51,4,1254.03,3,3,3,333
15665,169,5,4015.12,2,3,4,234
15666,473,2,632.94,1,2,2,122
15667,40,1,301.32,3,1,1,311
15668,218,1,76.32,2,1,1,211
15669,41,4,684.34,3,3,2,332
15670,297,2,325.2,2,2,1,221
15671,19,7,2657.13,4,4,4,444
15672,726,1,45.3,1,1,1,111
15673,89,9,6414.78999999999,3,4,4,344
15674,74,13,6948.23,3,4,4,344
15675,82,4,542.04,3,3,2,332
15676,19,3,3435.76,4,2,4,424
15677,50,3,1305.63,3,2,3,323
15678,53,3,1893.89,3,2,3,323
15679,25,4,781.28,4,3,2,432
15680,10,10,4507.58,4,4,4,444
15681,26,14,2989.7,4,4,4,444
15682,600,2,318.24,1,2,1,121
15683,118,2,524.54,2,2,2,222
15684,548,3,173.95,1,2,1,121
15685,451,1,55.98,1,1,1,111
15686,421,1,90,1,1,1,111
15687,9,9,2993.1,4,4,4,444
15688,419,1,190.57,1,1,1,111
15689,120,3,521.03,2,2,2,222
15690,5,2,239.76,4,2,1,421
15691,253,4,571.3,2,3,2,232
15692,29,1,191.04,3,1,1,311
15693,660,1,37.5,1,1,1,111
15694,1,24,10810.81,4,4,4,444
15695,267,4,1131.04,2,3,3,233
15696,34,13,3906.57,3,4,4,344
15697,690,1,246.75,1,1,1,111
15698,625,1,46.2,1,1,1,111
15699,18,1,309.65,4,1,1,411
15700,173,2,696.68,2,2,2,222
15701,3,4,1542.14,4,3,3,433
15702,477,2,140.39,1,2,1,121
15703,265,1,211.5,2,1,1,211
15704,141,6,3817.96,2,3,4,234
15705,202,1,143.1,2,1,1,211
15706,64,4,1060.56,3,3,3,333
15707,36,4,945.58,3,3,3,333
15708,41,9,4378.72,3,4,4,344
15709,284,2,327.85,2,2,1,221
15710,418,1,898.87,1,1,3,113
15711,557,2,420.25,1,2,2,122
15712,10,12,3472.41,4,4,4,444
15713,144,4,1010.79,2,3,3,233
15714,12,5,784.81,4,3,2,432
15715,556,5,658.02,1,3,2,132
15716,146,11,3056.81,2,4,4,244
15717,235,5,607,2,3,2,232
15718,541,1,293.79,1,1,1,111
15719,33,31,10223.0599999999,3,4,4,344
15720,25,2,741.92,4,2,2,422
15721,12,1,507.08,4,1,2,412
15722,36,11,5258.1,3,4,4,344
15723,365,4,947.65,2,3,3,233
15724,202,3,310.85,2,2,1,221
15725,16,1,415.25,4,1,2,412
15726,391,1,321.91,1,1,1,111
15727,17,15,9445.50999999999,4,4,4,444
15728,380,2,544.6,2,2,2,222
15729,213,3,192.55,2,2,1,221
15730,66,5,1726.58,3,3,3,333
15731,554,1,125.3,1,1,1,111
15732,213,10,1682.07,2,4,3,243
15733,283,1,162.3,2,1,1,211
15734,115,4,2263.3,2,3,3,233
15735,422,1,327.68,1,1,1,111
15736,436,2,1815.72,1,2,3,123
15737,15,8,1205.12,4,4,3,443
15738,19,41,13372.97,4,4,4,444
15739,67,1,449.12,3,1,2,312
15740,50,1,154.88,3,1,1,311
15741,459,2,208.62,1,2,1,121
15742,620,1,156.87,1,1,1,111
15743,17,4,784.46,4,3,2,432
15744,78,1,34.8,3,1,1,311
15745,20,4,1094.59,4,3,3,433
15746,135,1,196.88,2,1,1,211
15747,13,9,2562.61,4,4,4,444
15748,41,3,614.76,3,2,2,322
15749,236,3,44534.3,2,3,4,234
15750,3,18,6797.19099999998,4,4,4,444
15751,461,11,1380.44,1,4,3,143
15752,40,9,4207.54000000001,3,4,4,344
15753,305,1,79.2,2,1,1,211
15754,52,9,3037.61,3,4,4,344
15755,11,17,5993.11999999999,4,4,4,444
15756,62,4,532.959999999999,3,3,2,332
15757,66,6,2940.36,3,3,4,334
15758,25,1,205.25,4,1,1,411
15759,219,7,830.93,2,4,2,242
15760,631,2,13916.34,1,2,4,124
15761,443,1,143.05,1,1,1,111
15762,66,2,583.75,3,2,2,322
15763,32,2,1086.92,3,2,3,323
15764,89,8,4503.08,3,4,4,344
15765,667,1,370.63,1,1,2,112
15766,65,3,831.06,3,3,2,332
15768,116,34,15601.09,2,4,4,244
15769,8,46,88704.32,4,4,4,444
15770,613,1,321.45,1,1,1,111
15771,605,3,1006.54,1,3,3,133
15772,419,1,280.88,1,1,1,111
15773,6,2,774.52,4,2,2,422
15774,69,6,1329.94,3,3,3,333
15775,246,2,150.5,2,2,1,221
15776,134,1,241.62,2,1,1,211
15777,242,7,1762.61,2,4,3,243
15778,432,1,307.95,1,1,1,111
15779,464,2,124.08,1,2,1,121
15780,184,3,475.28,2,3,2,232
15781,26,3,345.46,4,3,1,431
15782,10,4,4014.1,4,3,4,434
15783,11,1,246.3,4,1,1,411
15784,468,2,848.33,1,2,2,122
15785,33,16,5969.93,3,4,4,344
15786,47,5,8514.81999999999,3,3,4,334
15787,27,3,948.05,3,3,3,333
15788,509,1,221.83,1,1,1,111
15789,359,6,1962.01,2,3,3,233
15790,11,1,220.85,4,1,1,411
15791,44,5,3608.34,3,3,4,334
15792,400,2,933.84,1,2,3,123
15793,15,8,2399.57,4,4,4,444
15794,737,2,777,1,2,2,122
15795,150,8,1979.87,2,4,3,243
15796,2,17,5175.83,4,4,4,444
15797,114,6,2821.08,2,3,4,234
15798,493,3,1535.37,1,3,3,133
15799,76,4,1424.29,3,3,3,333
15800,108,7,1242.58,2,4,3,243
15801,47,3,1063.95,3,3,3,333
15802,143,1,451.42,2,1,2,212
15803,52,4,1929.66,3,3,3,333
15804,1,13,4206.39,4,4,4,444
15805,24,30,10189.23,4,4,4,444
15806,47,3,784.58,3,3,2,332
15807,51,5,1817.52,3,3,3,333
15808,307,21,18409.9300000001,2,4,4,244
15809,37,7,1274.44,3,4,3,343
15810,79,8,2999.04,3,4,4,344
15811,23,7,3890.52,4,4,4,444
15812,108,12,5201.47,2,4,4,244
15813,208,2,1303.91,2,2,3,223
15814,17,6,2634.44,4,3,4,434
15815,64,5,2100.6,3,3,3,333
15816,543,2,144.15,1,2,1,121
15817,421,3,2766.4,1,3,4,134
15818,589,1,340.5,1,1,1,111
15819,50,10,3934.79,3,4,4,344
15820,320,1,206.98,2,1,1,211
15821,45,2,570.96,3,2,2,322
15822,4,6,1840.06,4,3,3,433
15823,373,3,3897.17,2,3,4,234
15824,454,2,890.94,1,2,2,122
15825,173,1,532.94,2,1,2,212
15826,57,4,2598.28,3,3,4,334
15827,74,28,3794.07,3,4,4,344
15828,376,1,1108.82,2,1,3,213
15829,100,2,636.14,2,2,2,222
15830,38,1,576,3,1,2,312
15831,59,3,801.76,3,3,2,332
15832,255,1,836.79,2,1,2,212
15833,738,1,80.4,1,1,1,111
15834,71,7,3772.99,3,4,4,344
15835,45,4,954.09,3,3,3,333
15836,51,1,137.37,3,1,1,311
15837,65,2,777.01,3,2,2,322
15838,12,34,74162.9999999999,4,4,4,444
15839,34,3,1048.49,3,3,3,333
15840,59,2,355.56,3,2,2,322
15841,73,9,2742.41,3,4,4,344
15842,394,2,548.8,1,2,2,122
15843,304,1,118.95,2,1,1,211
15844,47,1,130.74,3,1,1,311
15845,18,11,4426.28,4,4,4,444
15846,386,1,107.01,1,1,1,111
15847,39,5,822.57,3,3,2,332
15848,622,1,139.94,1,1,1,111
15850,20,6,1058.72,4,3,3,433
15851,527,1,109.73,1,1,1,111
15852,187,3,257.26,2,3,1,231
15853,52,1,110.8,3,1,1,311
15854,5,21,5583.80999999999,4,4,4,444
15855,137,6,1052.72,2,3,3,233
15856,5,52,34220.3400000001,4,4,4,444
15857,19,2,570.48,4,2,2,422
15858,16,13,3960.36999999999,4,4,4,444
15859,433,1,438.46,1,1,2,112
15860,41,17,2505.21,3,4,4,344
15861,13,12,4401.79000000001,4,4,4,444
15862,9,13,2928.29,4,4,4,444
15863,26,5,358.7,4,3,2,432
15864,23,7,2180.76,4,4,3,443
15865,41,5,2248.92,3,3,3,333
15866,102,1,230.53,2,1,1,211
15867,6,31,9063.94999999998,4,4,4,444
15868,584,1,94.53,1,1,1,111
15869,278,3,323.66,2,3,1,231
15870,33,4,862.61,3,3,2,332
15871,438,1,33.1,1,1,1,111
15872,15,4,795.68,4,3,2,432
15873,500,4,313.92,1,3,1,131
15874,64,21,11284.76,3,4,4,344
15875,647,1,111.72,1,1,1,111
15876,410,2,1449.14,1,2,3,123
15877,2,2,493.28,4,2,2,422
15878,562,2,330.77,1,2,1,121
15879,405,4,1157.3,1,3,3,133
15880,370,1,686.56,2,1,2,212
15881,313,5,501.39,2,3,2,232
15882,199,8,1495.98,2,4,3,243
15883,3,2,396.48,4,2,2,422
15884,433,2,249.7,1,2,1,121
15885,93,15,1951.82,3,4,3,343
15886,61,4,1052.87,3,3,3,333
15887,407,3,1027.15,1,3,3,133
15888,81,3,429.16,3,3,2,332
15889,157,8,1806.28,2,4,3,243
15890,395,5,535.65,1,3,2,132
15891,227,1,524.52,2,1,2,212
15892,670,1,128.2,1,1,1,111
15893,482,1,305.28,1,1,1,111
15894,254,2,420.29,2,2,2,222
15895,150,1,179.17,2,1,1,211
15897,195,2,222.05,2,2,1,221
15898,2,25,5596.30999999999,4,4,4,444
15899,369,1,112.5,2,1,1,211
15900,24,4,900.4,4,3,3,433
15901,17,7,703.22,4,4,2,442
15902,381,1,145.01,1,1,1,111
15903,10,12,8939.84,4,4,4,444
15904,9,1,164.68,4,1,1,411
15905,544,1,114.69,1,1,1,111
15906,20,10,2555.64,4,4,4,444
15907,4,3,967.45,4,3,3,433
15908,491,2,764.57,1,2,2,122
15909,174,1,191.94,2,1,1,211
15910,1,15,2681.8,4,4,4,444
15911,624,8,1702.34,1,4,3,143
15912,179,9,1074.7,2,4,3,243
15913,535,1,6.3,1,1,1,111
15914,379,2,205.99,2,2,1,221
15915,402,1,429.21,1,1,2,112
15916,17,13,3427.17,4,4,4,444
15917,248,5,560.63,2,3,2,232
15918,191,3,582.88,2,3,2,232
15919,20,2,910.610000000001,4,2,3,423
15920,155,9,571.64,2,4,2,242
15921,173,4,802.11,2,3,2,232
15922,374,1,739,2,1,2,212
15923,373,1,254.16,2,1,1,211
15924,732,1,102.82,1,1,1,111
15925,195,1,207.15,2,1,1,211
15926,543,1,134.44,1,1,1,111
15927,648,1,123.39,1,1,1,111
15928,657,1,293.53,1,1,1,111
15929,645,1,594,1,1,2,112
15930,68,1,426.63,3,1,2,312
15931,429,1,239.9,1,1,1,111
15932,5,8,2495.87,4,4,4,444
15933,22,3,1107.46,4,3,3,433
15934,418,2,2190.66,1,2,3,123
15935,240,2,416.86,2,2,2,222
15936,380,2,282.79,2,2,1,221
15937,65,1,145.35,3,1,1,311
15938,113,9,734.81,2,4,2,242
15939,90,16,9060.39,3,4,4,344
15940,312,1,35.8,2,1,1,211
15941,638,1,405,1,1,2,112
15942,134,1,337.44,2,1,1,211
15943,650,2,271.29,1,2,1,121
